LHipRoll;LHipPitch;LKneePitch;LAnklePitch;LAnkleRoll;RHipRoll;RHipPitch;RKneePitch;RAnklePitch;RAnkleRoll
-0.0198143;-0.366264;0.678149;-0.311321;0.0214209;-0.0203919;-0.376575;0.696822;-0.319708;0.0220103
-0.0198777;-0.367221;0.680036;-0.312247;0.0214928;-0.0204601;-0.377608;0.698847;-0.320697;0.0220871
-0.0199404;-0.368168;0.681904;-0.313164;0.021564;-0.0205274;-0.378631;0.700854;-0.321677;0.0221629
-0.0200025;-0.369105;0.683753;-0.314073;0.0216346;-0.0205946;-0.379644;0.70284;-0.322648;0.0222383
-0.0200641;-0.370033;0.685585;-0.314972;0.0217044;-0.0206609;-0.380646;0.704808;-0.323609;0.0223126
-0.0201241;-0.370951;0.687398;-0.315863;0.0217747;-0.0207267;-0.38164;0.706757;-0.324562;0.0223866
-0.0201833;-0.37186;0.689194;-0.316744;0.0218446;-0.0207915;-0.382624;0.708688;-0.325506;0.0224595
-0.020242;-0.37276;0.690972;-0.317617;0.021914;-0.0208559;-0.383598;0.7106;-0.326441;0.022532
-0.0203;-0.373651;0.692732;-0.318482;0.0219829;-0.0209193;-0.384563;0.712493;-0.327367;0.022604
-0.0203571;-0.374533;0.694474;-0.319339;0.0220515;-0.0209823;-0.385518;0.714369;-0.328285;0.022675
-0.0204137;-0.375407;0.6962;-0.320187;0.0221195;-0.0210443;-0.386465;0.716227;-0.329194;0.0227456
-0.0204697;-0.376271;0.697908;-0.321027;0.0221869;-0.0211062;-0.387401;0.718067;-0.330094;0.0228152
-0.0205251;-0.377127;0.699599;-0.321859;0.0222537;-0.0211673;-0.388329;0.719889;-0.330986;0.0228844
-0.0205799;-0.377974;0.701273;-0.322683;0.0223199;-0.0212274;-0.389248;0.721694;-0.331869;0.0229526
-0.0206342;-0.378813;0.702931;-0.323499;0.0223856;-0.0212874;-0.390158;0.723482;-0.332744;0.0230203
-0.0206879;-0.379643;0.704572;-0.324306;0.0224506;-0.0213466;-0.391059;0.725253;-0.333611;0.0230875
-0.020741;-0.380466;0.706198;-0.325107;0.0225151;-0.0214052;-0.391951;0.727007;-0.33447;0.0231538
-0.0207936;-0.381279;0.707807;-0.325899;0.022579;-0.0214634;-0.392835;0.728744;-0.33532;0.0232196
-0.0208457;-0.382085;0.7094;-0.326684;0.0226423;-0.0215211;-0.39371;0.730464;-0.336163;0.0232849
-0.0208972;-0.382883;0.710978;-0.327461;0.022705;-0.0215783;-0.394577;0.732169;-0.336998;0.0233498
-0.0209482;-0.383673;0.71254;-0.328231;0.0227671;-0.0216346;-0.395436;0.733857;-0.337824;0.0234137
-0.0209987;-0.384455;0.714087;-0.328993;0.0228287;-0.0216904;-0.396286;0.735529;-0.338643;0.0234771
-0.0210487;-0.385229;0.715618;-0.329748;0.0228897;-0.0217462;-0.397129;0.737184;-0.339455;0.0235395
-0.0210982;-0.385996;0.717135;-0.330495;0.0229501;-0.021801;-0.397963;0.738824;-0.340258;0.0236015
-0.0211472;-0.386755;0.718636;-0.331235;0.0230099;-0.0218554;-0.398789;0.740449;-0.341054;0.023663
-0.0211958;-0.387506;0.720123;-0.331968;0.0230692;-0.0219097;-0.399607;0.742058;-0.341843;0.0237241
-0.0212438;-0.38825;0.721595;-0.332695;0.0231278;-0.0219631;-0.400417;0.743651;-0.342624;0.0237846
-0.0212914;-0.388987;0.723052;-0.333413;0.0231859;-0.022016;-0.40122;0.74523;-0.343398;0.0238442
-0.0213386;-0.389716;0.724495;-0.334126;0.0232433;-0.0220685;-0.402014;0.746793;-0.344164;0.0239034
-0.0213853;-0.390438;0.725924;-0.33483;0.0233002;-0.0221205;-0.402801;0.748341;-0.344923;0.023962
-0.0214316;-0.391152;0.727338;-0.335528;0.0233565;-0.0221725;-0.403581;0.749875;-0.345676;0.0240202
-0.0214775;-0.39186;0.728739;-0.33622;0.0234122;-0.0222235;-0.404353;0.751393;-0.346421;0.0240774
-0.021523;-0.39256;0.730126;-0.336905;0.0234672;-0.0222745;-0.405117;0.752898;-0.347159;0.0241342
-0.0215681;-0.393254;0.731499;-0.337583;0.0235217;-0.0223246;-0.405874;0.754387;-0.34789;0.0241904
-0.0216127;-0.393941;0.732859;-0.338254;0.0235756;-0.0223746;-0.406624;0.755863;-0.348614;0.0242462
-0.021657;-0.394621;0.734205;-0.338919;0.0236288;-0.0224237;-0.407367;0.757325;-0.349331;0.0243015
-0.0217009;-0.395294;0.735538;-0.339578;0.0236815;-0.0224729;-0.408102;0.758772;-0.350041;0.0243564
-0.0217445;-0.39596;0.736858;-0.34023;0.0237336;-0.0225215;-0.408831;0.760206;-0.350745;0.0244102
-0.0217876;-0.39662;0.738165;-0.340875;0.0237851;-0.0225697;-0.409552;0.761626;-0.351442;0.0244641
-0.0218304;-0.397273;0.739459;-0.341515;0.023836;-0.0226178;-0.410267;0.763032;-0.352133;0.0245171
-0.0218729;-0.39792;0.740741;-0.342148;0.0238863;-0.022665;-0.410974;0.764425;-0.352817;0.0245695
-0.0219149;-0.39856;0.742009;-0.342775;0.0239359;-0.0227122;-0.411675;0.765805;-0.353494;0.0246215
-0.0219567;-0.399194;0.743266;-0.343396;0.0239851;-0.0227585;-0.412369;0.767171;-0.354165;0.024673
-0.0219981;-0.399822;0.74451;-0.344011;0.0240336;-0.0228047;-0.413056;0.768524;-0.354829;0.0247235
-0.0220391;-0.400443;0.745742;-0.34462;0.0240816;-0.0228505;-0.413737;0.769865;-0.355487;0.0247741
-0.0220798;-0.401058;0.746961;-0.345222;0.024129;-0.0228963;-0.414411;0.771192;-0.35614;0.0248241
-0.0221202;-0.401668;0.748169;-0.345819;0.0241758;-0.0229411;-0.415079;0.772507;-0.356785;0.0248733
-0.0221603;-0.402271;0.749364;-0.346411;0.0242221;-0.0229859;-0.41574;0.773809;-0.357425;0.0249224
-0.0222;-0.402868;0.750549;-0.346996;0.0242679;-0.0230303;-0.416395;0.775099;-0.358058;0.0249705
-0.0222394;-0.403459;0.751721;-0.347576;0.0243131;-0.0230742;-0.417043;0.776376;-0.358686;0.0250187
-0.0222785;-0.404044;0.752882;-0.34815;0.0243578;-0.023118;-0.417686;0.777641;-0.359307;0.0250659
-0.0223172;-0.404624;0.754031;-0.348719;0.0244019;-0.0231609;-0.418322;0.778894;-0.359923;0.0251131
-0.0223557;-0.405197;0.755169;-0.349281;0.0244456;-0.0232038;-0.418952;0.780135;-0.360533;0.0251594
-0.0223938;-0.405765;0.756296;-0.349839;0.0244887;-0.0232468;-0.419575;0.781364;-0.361136;0.0252051
-0.0224316;-0.406328;0.757412;-0.350391;0.0245314;-0.0232887;-0.420193;0.782581;-0.361734;0.0252509
-0.0224691;-0.406885;0.758517;-0.350937;0.0245735;-0.0233307;-0.420805;0.783787;-0.362327;0.0252957
-0.0225063;-0.407436;0.759611;-0.351479;0.0246152;-0.0233722;-0.421411;0.784981;-0.362914;0.0253406
-0.0225432;-0.407982;0.760694;-0.352015;0.0246564;-0.0234132;-0.422011;0.786163;-0.363494;0.0253844
-0.0225798;-0.408522;0.761767;-0.352545;0.0246971;-0.0234542;-0.422605;0.787334;-0.36407;0.0254283
-0.0226161;-0.409057;0.762829;-0.353071;0.0247374;-0.0234947;-0.423194;0.788494;-0.36464;0.0254712
-0.022652;-0.409587;0.76388;-0.353591;0.0247772;-0.0235348;-0.423777;0.789643;-0.365204;0.0255141
-0.0226877;-0.410111;0.764922;-0.354106;0.0248166;-0.0235744;-0.424354;0.790781;-0.365764;0.0255566
-0.022723;-0.41063;0.765953;-0.354617;0.0248555;-0.0236139;-0.424925;0.791908;-0.366317;0.0255985
-0.0227581;-0.411144;0.766974;-0.355122;0.024894;-0.023653;-0.425491;0.793023;-0.366866;0.02564
-0.0227928;-0.411653;0.767985;-0.355622;0.0249321;-0.0236921;-0.426052;0.794129;-0.367409;0.025681
-0.0228273;-0.412157;0.768986;-0.356117;0.0249697;-0.0237303;-0.426607;0.795223;-0.367947;0.0257215
-0.0228614;-0.412656;0.769977;-0.356608;0.025007;-0.0237684;-0.427157;0.796307;-0.368479;0.0257621
-0.0228953;-0.41315;0.770958;-0.357094;0.0250438;-0.0238066;-0.427701;0.797381;-0.369007;0.0258017
-0.0229289;-0.413639;0.77193;-0.357574;0.0250803;-0.0238438;-0.428241;0.798444;-0.36953;0.0258412
-0.0229621;-0.414123;0.772892;-0.358051;0.0251164;-0.0238814;-0.428775;0.799497;-0.370047;0.0258799
-0.0229951;-0.414603;0.773845;-0.358522;0.0251521;-0.0239182;-0.429303;0.80054;-0.37056;0.0259185
-0.0230278;-0.415077;0.774789;-0.358989;0.0251874;-0.0239549;-0.429827;0.801573;-0.371067;0.0259566
