LHipRoll;LHipPitch;LKneePitch;LAnklePitch;LAnkleRoll;RHipRoll;RHipPitch;RKneePitch;RAnklePitch;RAnkleRoll
0.192996;-0.476111;0.839887;-0.401659;-0.153138;-0.24871;-0.237993;1.07704;-0.827906;0.252388
0.193501;-0.474928;0.838955;-0.401663;-0.154046;-0.249407;-0.246165;1.0809;-0.822569;0.252326
0.193954;-0.473469;0.838006;-0.40191;-0.154704;-0.250174;-0.254319;1.09082;-0.822565;0.252264
0.194369;-0.476342;0.844317;-0.40525;-0.155561;-0.250899;-0.25846;1.09325;-0.825197;0.252201
0.194789;-0.47279;0.840343;-0.404563;-0.156278;-0.251732;-0.26672;1.09701;-0.819647;0.253179
0.19517;-0.472041;0.84033;-0.404871;-0.156851;-0.252664;-0.274907;1.10683;-0.819642;0.254793
0.195548;-0.472027;0.840738;-0.405129;-0.15729;-0.253553;-0.279032;1.10914;-0.822267;0.256372
0.195879;-0.470503;0.840726;-0.406385;-0.157738;-0.25434;-0.287346;1.11219;-0.815646;0.258171
0.196153;-0.468208;0.837801;-0.405289;-0.157928;-0.254988;-0.295395;1.12155;-0.815639;0.258686
0.196385;-0.470222;0.842574;-0.407798;-0.158252;-0.255512;-0.299319;1.12254;-0.816581;0.258624
0.196642;-0.467117;0.840529;-0.408576;-0.158644;-0.255984;-0.307393;1.12415;-0.807433;0.258564
0.196863;-0.46661;0.840518;-0.408578;-0.159025;-0.256516;-0.315717;1.13289;-0.805168;0.258502
0.197078;-0.466598;0.840508;-0.408363;-0.159323;-0.257058;-0.320326;1.13447;-0.805166;0.25844
0.197343;-0.464656;0.841202;-0.410848;-0.159858;-0.257631;-0.32934;1.13718;-0.795901;0.259171
0.197631;-0.463173;0.84013;-0.410851;-0.160426;-0.258268;-0.338228;1.14673;-0.794092;0.259998
0.19787;-0.465072;0.842341;-0.410854;-0.161011;-0.25883;-0.343115;1.14852;-0.794495;0.260474
0.198139;-0.461739;0.839227;-0.410858;-0.161517;-0.259439;-0.352067;1.15104;-0.785921;0.26161
0.198424;-0.461478;0.84102;-0.412553;-0.162169;-0.260052;-0.360802;1.1602;-0.785099;0.262471
0.198683;-0.461701;0.841008;-0.411968;-0.16277;-0.260564;-0.365328;1.16147;-0.786695;0.262475
0.198927;-0.460485;0.840996;-0.412896;-0.163433;-0.261073;-0.374193;1.16353;-0.779227;0.262789
0.199197;-0.459013;0.840983;-0.413994;-0.164126;-0.261653;-0.382768;1.17211;-0.779182;0.262996
0.199438;-0.461618;0.845675;-0.415765;-0.16498;-0.262202;-0.387408;1.17289;-0.781053;0.263083
0.199687;-0.458009;0.841094;-0.414424;-0.165615;-0.262904;-0.39626;1.17438;-0.773244;0.264515
0.199929;-0.456847;0.841085;-0.415114;-0.166103;-0.263712;-0.404911;1.18245;-0.77236;0.266469
0.200138;-0.456834;0.841367;-0.415118;-0.166478;-0.264422;-0.40971;1.18302;-0.773239;0.267853
0.200315;-0.456206;0.841354;-0.415432;-0.166845;-0.265006;-0.419277;1.18493;-0.764575;0.268875
0.20051;-0.455441;0.840909;-0.415435;-0.16715;-0.265538;-0.428804;1.1938;-0.763156;0.268817
0.200679;-0.459629;0.850131;-0.420423;-0.168053;-0.266031;-0.434144;1.19448;-0.763154;0.268756
0.200862;-0.457266;0.848062;-0.420428;-0.168823;-0.266453;-0.443205;1.19475;-0.752071;0.2687
0.200962;-0.456706;0.84805;-0.420428;-0.169291;-0.266917;-0.451528;1.20074;-0.746962;0.268641
0.200974;-0.45669;0.848325;-0.420428;-0.16947;-0.267404;-0.456052;1.20072;-0.746957;0.268581
0.200963;-0.454706;0.848314;-0.422029;-0.16956;-0.267824;-0.46496;1.20127;-0.737032;0.268722
0.201001;-0.452134;0.845026;-0.420626;-0.169515;-0.268271;-0.473124;1.20756;-0.733486;0.268664
0.200999;-0.453361;0.847093;-0.420934;-0.169468;-0.268715;-0.477699;1.20754;-0.733483;0.268606
0.201015;-0.450363;0.84587;-0.422303;-0.169443;-0.269206;-0.486449;1.2078;-0.723324;0.269468
0.201052;-0.449946;0.846849;-0.423031;-0.169469;-0.269723;-0.49465;1.21394;-0.719599;0.270488
0.201083;-0.450084;0.846837;-0.422306;-0.169476;-0.270133;-0.499224;1.21392;-0.719595;0.270731
0.201164;-0.448122;0.846828;-0.423804;-0.169679;-0.270491;-0.508139;1.21438;-0.709599;0.271034
0.201296;-0.446762;0.846815;-0.4245;-0.170009;-0.270871;-0.516404;1.22069;-0.706144;0.270977
0.20142;-0.44919;0.850042;-0.424722;-0.170441;-0.271267;-0.521143;1.22067;-0.706141;0.270921
0.201585;-0.44631;0.847624;-0.424723;-0.170905;-0.271729;-0.530155;1.22109;-0.696028;0.271657
0.201785;-0.446296;0.851548;-0.42806;-0.171689;-0.272223;-0.538481;1.22735;-0.692433;0.272434
0.201969;-0.446285;0.852143;-0.428062;-0.172418;-0.272628;-0.543088;1.22733;-0.69243;0.272449
0.2021;-0.445516;0.852129;-0.428203;-0.172985;-0.273001;-0.552167;1.22785;-0.682396;0.272699
0.202194;-0.444453;0.852115;-0.428602;-0.173362;-0.273401;-0.56059;1.23425;-0.678957;0.272713
0.202248;-0.447803;0.859476;-0.432157;-0.174037;-0.273777;-0.565389;1.23422;-0.678954;0.272658
0.202332;-0.444784;0.856572;-0.431677;-0.174482;-0.274228;-0.574385;1.23465;-0.668861;0.273588
0.202325;-0.443927;0.85656;-0.431682;-0.174561;-0.274662;-0.582083;1.23966;-0.664264;0.274567
0.202281;-0.443913;0.85717;-0.431744;-0.174515;-0.274934;-0.586591;1.23964;-0.66426;0.274513
0.202237;-0.442311;0.857158;-0.432706;-0.174469;-0.275109;-0.595408;1.23961;-0.653114;0.274459
0.20224;-0.440403;0.855379;-0.431942;-0.174423;-0.275307;-0.602193;1.24264;-0.646121;0.274405
0.202197;-0.443235;0.862021;-0.435143;-0.174436;-0.275507;-0.606472;1.24261;-0.646114;0.27435
0.202152;-0.440997;0.861848;-0.436594;-0.174454;-0.275615;-0.615138;1.24259;-0.635102;0.274322
0.202108;-0.44;0.861839;-0.436594;-0.174408;-0.275713;-0.621478;1.24491;-0.627859;0.274269
0.202065;-0.439985;0.86183;-0.435917;-0.174361;-0.275846;-0.625476;1.24459;-0.627853;0.274215
0.20202;-0.438131;0.863116;-0.438433;-0.174324;-0.275937;-0.634039;1.24456;-0.617067;0.274475
0.201976;-0.43659;0.862574;-0.438437;-0.174278;-0.275999;-0.64008;1.2465;-0.609935;0.27457
0.201933;-0.438477;0.865299;-0.438441;-0.174231;-0.27606;-0.643717;1.24563;-0.609929;0.274518
0.201889;-0.435355;0.862883;-0.438477;-0.174185;-0.276097;-0.652205;1.24561;-0.5994;0.274741
0.201845;-0.43534;0.865964;-0.440712;-0.174199;-0.276115;-0.658316;1.24752;-0.59245;0.27482
0.201801;-0.435329;0.865954;-0.439926;-0.174152;-0.276158;-0.661803;1.2464;-0.592443;0.274769
0.201758;-0.433955;0.865943;-0.440632;-0.174106;-0.27618;-0.670428;1.24638;-0.581865;0.275046
0.201725;-0.432227;0.865932;-0.441546;-0.174061;-0.27621;-0.676515;1.24814;-0.574728;0.275242
0.201702;-0.435572;0.872352;-0.443988;-0.174215;-0.276224;-0.680239;1.24706;-0.574722;0.275191
0.201727;-0.433491;0.870604;-0.443771;-0.17439;-0.276216;-0.689028;1.24704;-0.564063;0.27534
0.201768;-0.433476;0.872797;-0.445255;-0.174651;-0.276206;-0.695325;1.24875;-0.55676;0.275352
0.201811;-0.433464;0.873372;-0.445258;-0.174838;-0.276257;-0.698921;1.24753;-0.556753;0.275302
0.20181;-0.43286;0.873359;-0.445262;-0.174792;-0.276229;-0.707669;1.24738;-0.545874;0.27533
0.201809;-0.432157;0.873344;-0.445264;-0.174746;-0.276183;-0.7131;1.24736;-0.537124;0.27528
0.201766;-0.436419;0.882876;-0.450101;-0.175218;-0.276136;-0.715272;1.2432;-0.535157;0.275231
0.201723;-0.434396;0.881418;-0.450106;-0.175391;-0.276089;-0.722695;1.24058;-0.522609;0.275213
0.20168;-0.433839;0.881407;-0.449837;-0.175344;-0.276042;-0.727958;1.24056;-0.514058;0.275165
0.201649;-0.433826;0.881843;-0.449752;-0.175298;-0.275995;-0.729947;1.23681;-0.513401;0.275116
0.201629;-0.432065;0.881833;-0.450927;-0.175251;-0.275948;-0.737065;1.23438;-0.502502;0.275068
0.201691;-0.430275;0.879468;-0.44949;-0.175204;-0.2759;-0.741965;1.23435;-0.495508;0.27502
0.201728;-0.432656;0.882908;-0.449921;-0.175156;-0.275853;-0.743647;1.23017;-0.495501;0.274971
0.201733;-0.430773;0.882894;-0.451344;-0.175109;-0.275805;-0.750508;1.22713;-0.484457;0.274924
0.201756;-0.430758;0.884148;-0.451852;-0.175062;-0.275758;-0.755625;1.2271;-0.476948;0.274877
0.201818;-0.431393;0.884136;-0.450608;-0.175014;-0.275711;-0.757376;1.22289;-0.476186;0.274828
0.201864;-0.430084;0.884256;-0.451609;-0.174967;-0.275662;-0.764315;1.2197;-0.463976;0.274782
0.20192;-0.429307;0.884243;-0.451764;-0.17492;-0.275615;-0.769585;1.21968;-0.455242;0.274734
0.201965;-0.432765;0.888144;-0.451768;-0.174872;-0.275568;-0.771825;1.21587;-0.453568;0.274686
0.202014;-0.43131;0.886939;-0.45177;-0.174825;-0.275519;-0.779205;1.2133;-0.440963;0.274641
0.201976;-0.431299;0.890428;-0.45471;-0.174778;-0.275472;-0.7843;1.21328;-0.432134;0.274593
0.201976;-0.431544;0.89119;-0.45471;-0.17473;-0.275424;-0.786018;1.20954;-0.431113;0.274546
0.202027;-0.431061;0.891177;-0.454713;-0.174683;-0.275375;-0.793063;1.20732;-0.419813;0.274499
0.202099;-0.430489;0.891164;-0.454717;-0.174635;-0.275327;-0.797878;1.20729;-0.412256;0.274453
0.202055;-0.434733;0.899161;-0.458119;-0.174588;-0.275279;-0.799092;1.20269;-0.4118;0.274405
0.202046;-0.432904;0.897493;-0.457824;-0.17454;-0.275229;-0.804775;1.19827;-0.39997;0.274359
0.202064;-0.432244;0.897522;-0.457827;-0.174491;-0.27518;-0.80924;1.19825;-0.392704;0.274312
0.202055;-0.432231;0.898022;-0.45783;-0.174442;-0.275131;-0.809433;1.19251;-0.391823;0.274264
0.202079;-0.430964;0.898011;-0.458485;-0.174394;-0.275081;-0.813908;1.18632;-0.378855;0.274218
0.20215;-0.429785;0.89659;-0.457482;-0.174344;-0.275031;-0.817656;1.18523;-0.370626;0.274171
0.202106;-0.433375;0.903625;-0.460479;-0.174295;-0.274981;-0.817846;1.17941;-0.369331;0.274123
0.202063;-0.43167;0.903611;-0.461704;-0.174246;-0.27493;-0.822492;1.17368;-0.356535;0.274076
0.202035;-0.431237;0.903916;-0.461704;-0.174197;-0.274879;-0.826417;1.1732;-0.34885;0.274029
0.202005;-0.431226;0.903905;-0.461152;-0.174146;-0.274829;-0.826403;1.16767;-0.348177;0.273981
0.201961;-0.429593;0.905074;-0.463455;-0.174098;-0.274777;-0.830649;1.16187;-0.335816;0.273934
0.201946;-0.428709;0.904944;-0.463458;-0.174047;-0.274726;-0.834195;1.16119;-0.328321;0.273887
0.201903;-0.431414;0.908209;-0.463461;-0.173996;-0.274674;-0.83418;1.15564;-0.327581;0.273839
0.201874;-0.428944;0.906183;-0.463466;-0.173946;-0.274622;-0.838436;1.14983;-0.314909;0.273791
0.20183;-0.42893;0.908476;-0.465151;-0.173895;-0.27457;-0.842036;1.14915;-0.306924;0.273744
0.201786;-0.429429;0.908465;-0.464131;-0.173843;-0.274518;-0.842021;1.14367;-0.305676;0.273695
0.201742;-0.428544;0.908454;-0.464599;-0.173792;-0.274466;-0.846383;1.13799;-0.292582;0.273648
0.201699;-0.427385;0.908443;-0.465271;-0.173742;-0.274413;-0.85009;1.13752;-0.284402;0.2736
0.201654;-0.431275;0.914753;-0.467383;-0.17369;-0.274361;-0.85023;1.1322;-0.283178;0.273551
0.20161;-0.429689;0.913107;-0.467039;-0.173639;-0.274308;-0.854678;1.12671;-0.270319;0.273504
0.201565;-0.429675;0.914808;-0.468271;-0.173588;-0.274254;-0.857843;1.12556;-0.262372;0.273455
0.201519;-0.429667;0.91509;-0.468273;-0.173536;-0.274201;-0.857824;1.11994;-0.261537;0.273406
0.201475;-0.429231;0.915077;-0.468278;-0.173483;-0.274147;-0.860847;1.11256;-0.249064;0.273358
0.20143;-0.428691;0.915062;-0.46828;-0.17343;-0.274093;-0.862472;1.10928;-0.24163;0.273309
0.201382;-0.433286;0.924272;-0.472889;-0.173381;-0.27404;-0.86239;1.10304;-0.241622;0.27326
0.201335;-0.431449;0.922729;-0.472893;-0.173328;-0.273986;-0.865173;1.09536;-0.230362;0.273211
0.201289;-0.431046;0.922717;-0.47268;-0.173274;-0.273932;-0.866422;1.09164;-0.223957;0.273163
0.201242;-0.431033;0.922728;-0.472544;-0.173221;-0.273879;-0.865671;1.08445;-0.22395;0.273114
0.201195;-0.429423;0.922718;-0.473841;-0.173168;-0.273823;-0.867938;1.07591;-0.21215;0.273065
0.201149;-0.42773;0.920274;-0.472484;-0.173113;-0.273767;-0.869038;1.07191;-0.205024;0.273014
0.201101;-0.430426;0.923489;-0.472843;-0.173058;-0.273712;-0.868745;1.06547;-0.205017;0.272963
0.201054;-0.428719;0.923295;-0.47427;-0.173004;-0.273655;-0.871582;1.05785;-0.193078;0.272913
0.201006;-0.428704;0.924041;-0.47457;-0.17295;-0.273599;-0.873162;1.05448;-0.18535;0.272861
0.200958;-0.42975;0.924028;-0.473381;-0.172894;-0.273543;-0.872925;1.04818;-0.18433;0.27281
0.20091;-0.428554;0.924019;-0.474469;-0.172839;-0.273486;-0.875668;1.04052;-0.171281;0.272758
0.200862;-0.427827;0.924006;-0.474819;-0.172783;-0.273428;-0.877197;1.03734;-0.162834;0.272707
0.200813;-0.431266;0.927515;-0.474824;-0.172727;-0.273372;-0.877177;1.03167;-0.161787;0.272654
0.200764;-0.429327;0.925639;-0.474825;-0.172671;-0.273314;-0.880017;1.02476;-0.149375;0.272602
0.200714;-0.429315;0.928883;-0.47772;-0.172617;-0.273256;-0.881384;1.02213;-0.141957;0.27255
0.200664;-0.42954;0.929302;-0.47772;-0.172561;-0.273199;-0.880673;1.01649;-0.14195;0.272496
0.200614;-0.429116;0.929268;-0.477725;-0.172503;-0.273131;-0.882407;1.00888;-0.130612;0.272444
0.200564;-0.428218;0.929149;-0.477932;-0.172445;-0.273026;-0.882463;1.00515;-0.124379;0.27239
0.200512;-0.431558;0.935691;-0.480904;-0.17239;-0.272818;-0.880426;0.997676;-0.124373;0.271462
0.20046;-0.428326;0.932146;-0.480053;-0.172331;-0.272392;-0.880886;0.988778;-0.113374;0.269979
0.200408;-0.427525;0.932134;-0.480058;-0.172273;-0.271859;-0.880871;0.985516;-0.108321;0.268018
0.200356;-0.427512;0.932494;-0.48007;-0.172214;-0.271314;-0.878644;0.978091;-0.108316;0.265808
0.200303;-0.425902;0.932482;-0.481092;-0.172156;-0.270933;-0.878891;0.969087;-0.0968852;0.265528
0.20025;-0.423959;0.930513;-0.480262;-0.172096;-0.270483;-0.878875;0.966052;-0.0912642;0.265475
0.200195;-0.426728;0.936413;-0.483021;-0.172038;-0.27001;-0.876814;0.959294;-0.091259;0.265422
0.199794;-0.424143;0.9355;-0.484098;-0.171985;-0.269365;-0.877045;0.950783;-0.079793;0.265368
0.19935;-0.423281;0.93549;-0.484099;-0.171931;-0.268568;-0.877029;0.948101;-0.0739584;0.264936
0.198864;-0.423268;0.93548;-0.48361;-0.171876;-0.267502;-0.874732;0.941547;-0.0739532;0.262763
0.198345;-0.421147;0.936459;-0.486098;-0.171823;-0.26624;-0.874718;0.933106;-0.0623994;0.259839
0.197833;-0.419524;0.935709;-0.486101;-0.171768;-0.265105;-0.874701;0.930734;-0.0564361;0.257856
0.197288;-0.421612;0.938347;-0.486104;-0.171711;-0.264216;-0.872365;0.924453;-0.0564303;0.257803
0.196758;-0.418343;0.935715;-0.48611;-0.171657;-0.263155;-0.872349;0.916204;-0.0446591;0.257751
0.19621;-0.418039;0.938094;-0.488028;-0.171601;-0.261996;-0.872332;0.913833;-0.0383401;0.257699
0.195633;-0.418151;0.938084;-0.487347;-0.171545;-0.260812;-0.869664;0.907382;-0.0383339;0.257646
0.195057;-0.416656;0.938072;-0.488236;-0.171489;-0.259512;-0.869648;0.899175;-0.0267134;0.257593
0.194473;-0.414871;0.938061;-0.489291;-0.171433;-0.25814;-0.869631;0.896941;-0.02071;0.257258
0.193832;-0.417645;0.94316;-0.491157;-0.171373;-0.256488;-0.866847;0.890184;-0.0207047;0.255004
0.193195;-0.414395;0.939717;-0.490374;-0.171315;-0.254635;-0.86683;0.882537;-0.0106516;0.251431
0.192563;-0.413257;0.940336;-0.491373;-0.171256;-0.252927;-0.866813;0.881465;-0.00803995;0.248319
0.19193;-0.413244;0.940824;-0.491376;-0.171195;-0.25167;-0.863126;0.873327;-0.00803757;0.248044
0.191319;-0.412336;0.940811;-0.491766;-0.171128;-0.250327;-0.863106;0.865041;0.00240584;0.247993
0.190691;-0.410931;0.940053;-0.491769;-0.171021;-0.248952;-0.863088;0.863756;0.00495373;0.247941
0.189912;-0.414055;0.947943;-0.496443;-0.170838;-0.247588;-0.859292;0.855236;0.00495554;0.247889
0.189091;-0.411054;0.94596;-0.496445;-0.170562;-0.24615;-0.858958;0.846661;0.0151368;0.247836
0.188311;-0.410442;0.945947;-0.496447;-0.170305;-0.244687;-0.85894;0.845581;0.017055;0.247756
0.187483;-0.410426;0.946209;-0.496447;-0.17003;-0.243092;-0.855031;0.837068;0.0166319;0.246365
0.186658;-0.408277;0.946198;-0.498179;-0.169734;-0.241332;-0.854566;0.82837;0.0265706;0.243774
0.185876;-0.405351;0.942497;-0.496721;-0.169454;-0.239628;-0.854547;0.827418;0.0283712;0.240694
0.18512;-0.406049;0.943682;-0.496726;-0.1692;-0.238205;-0.850435;0.818783;0.0282109;0.238711
0.184415;-0.402369;0.941479;-0.497746;-0.168933;-0.237056;-0.849617;0.809706;0.0388875;0.238658
0.183764;-0.401382;0.941482;-0.498105;-0.168694;-0.235922;-0.849598;0.80868;0.0415264;0.238606
0.183125;-0.401596;0.941469;-0.497445;-0.168466;-0.234832;-0.84571;0.800595;0.0415283;0.238554
0.182496;-0.399626;0.94146;-0.499035;-0.168212;-0.233724;-0.845343;0.792395;0.0519373;0.238501
0.181875;-0.398258;0.941446;-0.499826;-0.167942;-0.232664;-0.845325;0.791744;0.054289;0.238448
0.181228;-0.400329;0.94391;-0.499831;-0.167676;-0.231477;-0.841425;0.783676;0.0542909;0.237108
0.18057;-0.396831;0.940809;-0.499831;-0.167368;-0.230135;-0.840755;0.775174;0.0648416;0.234475
0.179828;-0.396342;0.943854;-0.503139;-0.166935;-0.228771;-0.840736;0.77513;0.0660531;0.23094
0.178988;-0.39633;0.944373;-0.503138;-0.166447;-0.227604;-0.83693;0.768487;0.063462;0.227949
0.17806;-0.394755;0.944359;-0.502895;-0.16587;-0.226802;-0.836484;0.761955;0.070117;0.227896
0.177252;-0.392216;0.942447;-0.503228;-0.165431;-0.225896;-0.836067;0.761927;0.0701226;0.227845
0.176374;-0.393255;0.946344;-0.505801;-0.164924;-0.224958;-0.830881;0.753365;0.0683381;0.227792
0.175534;-0.38798;0.940504;-0.504579;-0.164477;-0.223911;-0.828603;0.744213;0.0769742;0.227739
0.174713;-0.386538;0.940491;-0.50518;-0.164044;-0.222833;-0.827574;0.74391;0.0769812;0.227686
0.173754;-0.386524;0.941627;-0.505903;-0.163444;-0.221598;-0.82304;0.736986;0.0741051;0.226233
0.172714;-0.384507;0.941615;-0.507306;-0.162854;-0.220096;-0.821972;0.730065;0.0814781;0.223186
0.171657;-0.38135;0.938183;-0.50615;-0.162259;-0.21854;-0.821007;0.730038;0.081579;0.219315
0.170491;-0.382179;0.941697;-0.508211;-0.16155;-0.217248;-0.815703;0.721804;0.0806104;0.216695
0.169312;-0.377844;0.938664;-0.508777;-0.160812;-0.216232;-0.813531;0.713058;0.090904;0.216644
0.168156;-0.376885;0.938651;-0.508781;-0.160201;-0.215116;-0.812588;0.71303;0.0929568;0.216593
0.166929;-0.37687;0.938774;-0.508465;-0.159446;-0.214013;-0.80831;0.706767;0.0919753;0.21654
0.16567;-0.374174;0.939403;-0.511694;-0.158635;-0.212836;-0.807491;0.700973;0.100466;0.216489
0.164346;-0.371456;0.937778;-0.511696;-0.157804;-0.211631;-0.806077;0.700947;0.101503;0.216435
0.162768;-0.372155;0.939776;-0.510389;-0.155437;-0.210302;-0.80053;0.693403;0.100108;0.215354
0.161341;-0.367284;0.935463;-0.510826;-0.155287;-0.208756;-0.79842;0.68624;0.108252;0.212964
0.159901;-0.365274;0.936107;-0.513169;-0.155228;-0.207153;-0.796647;0.686214;0.10826;0.209544
0.158458;-0.36526;0.936096;-0.512679;-0.154384;-0.20574;-0.791383;0.679439;0.105538;0.206466
0.156985;-0.363376;0.936084;-0.514025;-0.153456;-0.204727;-0.79008;0.673806;0.111905;0.206414
0.155519;-0.360952;0.936071;-0.516178;-0.152469;-0.203672;-0.78841;0.67378;0.111911;0.206363
0.153862;-0.361912;0.938947;-0.516284;-0.149916;-0.202614;-0.782883;0.666879;0.109104;0.206309
0.152338;-0.356196;0.931971;-0.514514;-0.149855;-0.201493;-0.781028;0.661083;0.115187;0.206257
0.150837;-0.354037;0.93196;-0.515996;-0.149796;-0.200309;-0.779109;0.661058;0.115193;0.205579
0.149303;-0.354022;0.932423;-0.516076;-0.14873;-0.19895;-0.773763;0.654591;0.112194;0.202833
0.147743;-0.35262;0.932178;-0.516745;-0.147714;-0.197424;-0.772665;0.649752;0.117906;0.198514
0.146213;-0.350017;0.930212;-0.516747;-0.146656;-0.196113;-0.770881;0.649727;0.117913;0.194794
0.144665;-0.35159;0.936394;-0.521863;-0.145606;-0.195354;-0.765181;0.642565;0.115706;0.194512
0.143129;-0.346884;0.932145;-0.521865;-0.144331;-0.194508;-0.763252;0.636606;0.122628;0.194463
0.141482;-0.345471;0.932131;-0.520976;-0.141484;-0.193609;-0.761209;0.636581;0.122635;0.194411
0.139913;-0.345257;0.932122;-0.520977;-0.140859;-0.192746;-0.756004;0.630633;0.119325;0.194357
0.138475;-0.342789;0.932109;-0.523553;-0.140798;-0.191843;-0.75493;0.62637;0.12464;0.194305
0.137049;-0.338604;0.926632;-0.520899;-0.140309;-0.190858;-0.752814;0.626345;0.124646;0.193624
0.135489;-0.338593;0.927036;-0.520901;-0.140249;-0.189669;-0.746711;0.61886;0.122672;0.190913
0.13393;-0.333784;0.923568;-0.521933;-0.138827;-0.188299;-0.744552;0.612759;0.129775;0.186638
0.132343;-0.332269;0.923557;-0.522746;-0.137364;-0.187077;-0.74242;0.612734;0.129783;0.182852
0.130829;-0.332259;0.923544;-0.522328;-0.136255;-0.18636;-0.737271;0.607151;0.126343;0.182332
0.129411;-0.329974;0.923533;-0.524585;-0.13519;-0.185595;-0.736472;0.603482;0.131464;0.182283
0.128034;-0.327315;0.92188;-0.525462;-0.13417;-0.184755;-0.734423;0.603457;0.13147;0.18223
0.126516;-0.327714;0.923238;-0.52546;-0.132319;-0.183878;-0.728333;0.596102;0.129314;0.182177
0.12505;-0.322192;0.91751;-0.524945;-0.131598;-0.182907;-0.726241;0.590547;0.135599;0.182125
0.123551;-0.319621;0.91757;-0.528381;-0.131538;-0.181801;-0.723946;0.590522;0.135604;0.181354
0.122066;-0.319608;0.917559;-0.528384;-0.130203;-0.180428;-0.71881;0.585395;0.131213;0.178356
0.120345;-0.318172;0.917534;-0.528383;-0.127133;-0.178812;-0.718443;0.583156;0.133965;0.173608
0.118678;-0.315337;0.915293;-0.528386;-0.125422;-0.177344;-0.716446;0.583131;0.13397;0.169633
0.117255;-0.315541;0.91766;-0.531;-0.12516;-0.176434;-0.70971;0.574737;0.132492;0.169579
0.115966;-0.309;0.909344;-0.528754;-0.125049;-0.175379;-0.706823;0.568092;0.139355;0.16953
0.114604;-0.307081;0.908591;-0.528757;-0.124098;-0.174251;-0.704461;0.568067;0.13936;0.169478
0.113124;-0.307067;0.909459;-0.530528;-0.124038;-0.17313;-0.699854;0.564118;0.133891;0.169423
0.111674;-0.305186;0.909446;-0.532227;-0.122454;-0.171916;-0.699835;0.563073;0.135118;0.16937
0.110092;-0.301293;0.904162;-0.529388;-0.120118;-0.170556;-0.697754;0.563049;0.135121;0.168857
0.108481;-0.301283;0.90552;-0.530149;-0.118479;-0.168951;-0.690434;0.553469;0.134633;0.166466
0.10707;-0.295847;0.900517;-0.53095;-0.118418;-0.167129;-0.686995;0.545518;0.142766;0.162327
0.105661;-0.294612;0.900504;-0.530953;-0.116781;-0.165391;-0.684709;0.545494;0.142773;0.158159
0.104179;-0.294599;0.900493;-0.530953;-0.115677;-0.164083;-0.680814;0.542882;0.136168;0.156667
0.102846;-0.291475;0.900484;-0.535293;-0.114536;-0.162856;-0.680797;0.542473;0.136175;0.156615
0.101577;-0.287514;0.896284;-0.535298;-0.113416;-0.161532;-0.678647;0.542448;0.136177;0.156563
0.100218;-0.287503;0.896765;-0.535297;-0.111637;-0.160186;-0.671013;0.532293;0.136179;0.156511
0.098948;-0.281731;0.890875;-0.535333;-0.110916;-0.158779;-0.667135;0.523457;0.145307;0.156459
0.0977979;-0.279337;0.890866;-0.538671;-0.110854;-0.157376;-0.664649;0.523432;0.145313;0.156405
0.0965776;-0.279326;0.890851;-0.538672;-0.109432;-0.1558;-0.660655;0.521092;0.138179;0.154734
0.0951223;-0.277608;0.890837;-0.539532;-0.106513;-0.15393;-0.660637;0.520565;0.138186;0.150864
0.0937643;-0.274621;0.889682;-0.542309;-0.105551;-0.152012;-0.658563;0.520539;0.138188;0.146057
0.0925217;-0.27461;0.890799;-0.543761;-0.104269;-0.150455;-0.650525;0.50978;0.138191;0.143199
0.0912876;-0.266669;0.879918;-0.539594;-0.10239;-0.149197;-0.645576;0.499489;0.147599;0.143148
0.0901794;-0.263974;0.878968;-0.540814;-0.101223;-0.147882;-0.642952;0.499462;0.147604;0.143097
0.0892134;-0.263873;0.879008;-0.541963;-0.101162;-0.146623;-0.639334;0.497891;0.13973;0.143043
0.0882087;-0.261983;0.877926;-0.541966;-0.0991464;-0.145322;-0.639317;0.497407;0.139736;0.142991
0.0871391;-0.258395;0.874475;-0.541965;-0.097858;-0.143988;-0.637167;0.497381;0.139737;0.142937
0.0860491;-0.258572;0.878742;-0.548042;-0.0977955;-0.142589;-0.6288;0.486297;0.13974;0.14225
0.0850558;-0.251863;0.871317;-0.548048;-0.0971422;-0.140969;-0.623568;0.475628;0.149073;0.140188
0.0838752;-0.249095;0.869318;-0.548047;-0.0947361;-0.139154;-0.620939;0.475601;0.149078;0.136409
0.0825596;-0.249081;0.869305;-0.548181;-0.0924635;-0.137357;-0.617459;0.474386;0.14089;0.131863
0.0814104;-0.246727;0.869294;-0.551425;-0.0908232;-0.135905;-0.617442;0.474046;0.140896;0.129779
0.0804009;-0.242269;0.863441;-0.549744;-0.0890164;-0.134673;-0.615125;0.47402;0.140897;0.129727
0.0793557;-0.242255;0.863722;-0.549746;-0.0871754;-0.133413;-0.606787;0.462952;0.1409;0.129676
0.0784159;-0.236382;0.858607;-0.551759;-0.0871143;-0.13209;-0.601637;0.452291;0.150349;0.129625
0.0776072;-0.234608;0.858594;-0.554139;-0.0865617;-0.130763;-0.59909;0.452264;0.150354;0.129572
0.0766001;-0.234597;0.858131;-0.553778;-0.0846872;-0.129447;-0.595562;0.450987;0.142226;0.129416
0.0754824;-0.232442;0.858117;-0.556398;-0.0825701;-0.127987;-0.595549;0.450961;0.14223;0.128495
0.0744419;-0.228291;0.853441;-0.556402;-0.0810466;-0.126343;-0.595533;0.45631;0.137269;0.12591
