AngleReaderFrame;Pos x;Pos y;Pos z;Rot x;Rot y;Rot z;Left foot pos x;Left foot pos y;Left foot pos z;Right foot pos x;Right foot pos y;Right foot pos z;Ref LHipRoll;Ref LHipPitch;Ref LKneePitch;Ref LAnklePitch;Ref LAnkleRoll;Ref RHipRoll;Ref RHipPitch;Ref RKneePitch;Ref RAnklePitch;Ref RAnkleRoll;Contact1;Contact2;Left foot rot x;Left foot rot y;Left foot rot z;Right foot rot x;Right foot rot y;Right foot rot z;Target LHipRoll;Target LHipPitch;Target LKneePitch;Target LAnklePitch;Target LAnkleRoll;Target RHipRoll;Target RHipPitch;Target RKneePitch;Target RAnklePitch;Target RAnkleRoll
135;0.0110964;0.159211;0.347216;-0.243269;-0.0390847;0.0152546;0.0615264;0.0630841;0.0260709;0.0811785;-0.0356503;0.0672909;0.34694;-0.372241;0.651657;-0.279416;-0.34694;-0.440898;-0.640718;0.986579;-0.345861;0.440898;1;0;-0.243745;0.00116546;-0.00906377;-0.238566;-0.0247806;0.0056126;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.011021;0.159528;0.347149;-0.244183;-0.0390559;0.0154366;0.0615339;0.0631455;0.0261426;0.081425;-0.0355384;0.067564;0.347095;-0.372594;0.65205;-0.279456;-0.347095;-0.441279;-0.642782;0.987731;-0.344949;0.441279;1;0;-0.244646;0.000460477;-0.00846287;-0.239922;-0.0274346;0.0076079;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0109459;0.159845;0.347078;-0.245117;-0.0391719;0.01578;0.0615408;0.0631468;0.0260949;0.0816642;-0.0354427;0.0678082;0.347217;-0.372985;0.652507;-0.279522;-0.347217;-0.441608;-0.644704;0.988563;-0.343859;0.441608;1;0;-0.245901;0.0019923;-0.00915519;-0.24074;-0.0265945;0.00728591;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0108802;0.160166;0.34701;-0.24604;-0.0394841;0.016219;0.0615521;0.0631402;0.0260504;0.0819485;-0.0353198;0.0680903;0.347339;-0.373376;0.652963;-0.279587;-0.347339;-0.441938;-0.646625;0.989395;-0.34277;0.441938;1;0;-0.24685;0.00306466;-0.0095667;-0.241841;-0.0302182;0.00997922;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0108162;0.160486;0.34694;-0.246939;-0.0398747;0.0167491;0.0615557;0.063195;0.0260994;0.0822256;-0.0351946;0.0683758;0.34746;-0.373767;0.65342;-0.279652;-0.34746;-0.442267;-0.648546;0.990226;-0.34168;0.442267;1;0;-0.24728;0.00236183;-0.0088842;-0.242964;-0.0329539;0.0121123;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0107498;0.160807;0.346868;-0.247851;-0.0399005;0.016887;0.0615602;0.0632204;0.0261489;0.0824777;-0.0351065;0.0685947;0.347582;-0.374159;0.653876;-0.279717;-0.347582;-0.442597;-0.650468;0.991058;-0.34059;0.442597;1;0;-0.248193;0.00228096;-0.00878493;-0.242976;-0.030599;0.0106088;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.010687;0.16113;0.346797;-0.248774;-0.040151;0.0171923;0.0615649;0.0632553;0.0261936;0.082754;-0.035003;0.0688281;0.347704;-0.37455;0.654332;-0.279782;-0.347704;-0.442926;-0.652389;0.99189;-0.339501;0.442926;1;0;-0.249113;0.0021043;-0.0085623;-0.243196;-0.0321136;0.0117751;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0106286;0.161454;0.346727;-0.24968;-0.0403248;0.017465;0.0615702;0.0633439;0.0263057;0.0830443;-0.0349079;0.0690648;0.347826;-0.374941;0.654789;-0.279848;-0.347826;-0.443255;-0.654311;0.992722;-0.338411;0.443255;1;0;-0.249146;0.000295302;-0.00732275;-0.244414;-0.0336642;0.0129903;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0105661;0.161778;0.346656;-0.250612;-0.0403077;0.0177226;0.0615779;0.0633666;0.0263113;0.0832929;-0.0348587;0.069244;0.347947;-0.375332;0.655245;-0.279913;-0.347947;-0.443585;-0.656232;0.993554;-0.337322;0.443585;1;0;-0.250361;0.000988007;-0.0075133;-0.245584;-0.0304069;0.0109991;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0105058;0.162104;0.346584;-0.251549;-0.0402325;0.0179353;0.0615853;0.0633949;0.0263239;0.0835671;-0.0347862;0.0694551;0.348069;-0.375724;0.655702;-0.279978;-0.348069;-0.443914;-0.658153;0.994385;-0.336232;0.443914;1;0;-0.251336;0.00125648;-0.00744429;-0.246911;-0.0316164;0.0120864;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0104473;0.162429;0.346512;-0.252475;-0.0404874;0.0183465;0.0615839;0.0634885;0.0264337;0.0838439;-0.0347085;0.0696733;0.348191;-0.376115;0.656158;-0.280043;-0.348191;-0.444244;-0.660075;0.995217;-0.335142;0.444244;1;0;-0.251507;-0.000461417;-0.0061788;-0.248238;-0.0326714;0.0130455;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0103877;0.162754;0.346437;-0.253402;-0.0404112;0.0185358;0.0615905;0.0635089;0.0264385;0.0840818;-0.0346606;0.0698462;0.348313;-0.376506;0.656614;-0.280108;-0.348313;-0.444573;-0.661996;0.996049;-0.334053;0.444573;1;0;-0.252723;0.000252939;-0.00641347;-0.249178;-0.0292796;0.0109194;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0103278;0.163079;0.346359;-0.254349;-0.0402739;0.0187601;0.061597;0.0635346;0.0264436;0.0843191;-0.0345718;0.0700732;0.348435;-0.376897;0.657071;-0.280173;-0.348435;-0.444903;-0.663918;0.996881;-0.332963;0.444903;1;0;-0.253754;0.000681055;-0.00640498;-0.250554;-0.0308606;0.0123239;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0102753;0.163403;0.346281;-0.255263;-0.0401875;0.0189998;0.0616064;0.0636121;0.0265261;0.0845878;-0.0344739;0.0703125;0.348556;-0.377289;0.657527;-0.280239;-0.348556;-0.445232;-0.665839;0.997712;-0.331874;0.445232;1;0;-0.254361;-0.000398382;-0.00547923;-0.25192;-0.0323977;0.0136848;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0102222;0.16373;0.346202;-0.25619;-0.040346;0.0194354;0.0616134;0.0636247;0.026508;0.0848337;-0.0344096;0.0704878;0.348678;-0.37768;0.657984;-0.280304;-0.348678;-0.445561;-0.66776;0.998544;-0.330784;0.445561;1;0;-0.255628;0.000660533;-0.00583197;-0.252097;-0.0290373;0.0116585;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0101673;0.164053;0.346118;-0.257121;-0.040085;0.0195957;0.0616236;0.0636448;0.0265006;0.0850495;-0.0342937;0.0707287;0.3488;-0.378071;0.65844;-0.280369;-0.3488;-0.445891;-0.669682;0.999376;-0.329694;0.445891;1;0;-0.256611;0.00120379;-0.00587582;-0.252913;-0.0307119;0.0131544;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0101152;0.164376;0.346031;-0.258057;-0.0400439;0.019965;0.0616266;0.0637392;0.0265962;0.0852855;-0.0341738;0.0709824;0.348922;-0.378462;0.658896;-0.280434;-0.348922;-0.44622;-0.671603;1.00021;-0.328605;0.44622;1;0;-0.257045;-0.000198015;-0.00466575;-0.25426;-0.032062;0.0144914;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0100702;0.164701;0.345946;-0.258999;-0.0401292;0.0203965;0.0616405;0.0637641;0.0265889;0.0855359;-0.0341121;0.0711517;0.349043;-0.378854;0.659353;-0.280499;-0.349043;-0.44655;-0.673525;1.00104;-0.327515;0.44655;1;0;-0.258257;0.00064558;-0.00483881;-0.254859;-0.0279715;0.0119834;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.0100259;0.165029;0.345861;-0.259953;-0.0403003;0.020895;0.0616516;0.0637913;0.0265824;0.0857742;-0.0340262;0.0713559;0.349165;-0.379245;0.659809;-0.280564;-0.349165;-0.446879;-0.675446;1.00187;-0.326426;0.446879;1;0;-0.259254;0.0011777;-0.00480525;-0.256179;-0.0286855;0.012847;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.00998448;0.165354;0.345774;-0.260875;-0.0401817;0.0212024;0.0616645;0.0638722;0.0266565;0.0860082;-0.033922;0.0715841;0.349287;-0.379636;0.660266;-0.28063;-0.349287;-0.447208;-0.677367;1.0027;-0.325336;0.447208;1;0;-0.259708;9.35034e-05;-0.00378595;-0.257546;-0.0298391;0.0140339;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
136;0.00994484;0.165684;0.345688;-0.261818;-0.0402784;0.0216951;0.0616748;0.0638921;0.0266371;0.0862593;-0.0338565;0.0717471;0.349409;-0.380027;0.660722;-0.280695;-0.349409;-0.447538;-0.679289;1.00354;-0.324246;0.447538;1;0;-0.260936;0.00110933;-0.00402489;-0.257991;-0.0266703;0.012212;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00990706;0.166015;0.345601;-0.262751;-0.0403294;0.0219601;0.0616815;0.063926;0.0266781;0.0865321;-0.0337588;0.0719515;0.34953;-0.380419;0.661178;-0.28076;-0.34953;-0.447867;-0.68121;1.00437;-0.323157;0.447867;1;0;-0.261866;0.000950776;-0.00375464;-0.258952;-0.0286469;0.0138215;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00986345;0.166341;0.345508;-0.26371;-0.040154;0.0222121;0.0616814;0.0640459;0.0268146;0.0867734;-0.03363;0.0721973;0.349619;-0.380821;0.661655;-0.280835;-0.349619;-0.448126;-0.68291;1.00476;-0.321852;0.448126;1;0;-0.262111;-0.00115728;-0.00213693;-0.260315;-0.0313036;0.0160657;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00982353;0.166668;0.345411;-0.264688;-0.039956;0.0224552;0.061694;0.0640957;0.0268445;0.087012;-0.03353;0.0724036;0.349708;-0.381223;0.662132;-0.280909;-0.349708;-0.448385;-0.68461;1.00516;-0.320548;0.448385;1;0;-0.263364;-0.000830225;-0.00200759;-0.261523;-0.0298546;0.0154108;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00978926;0.166996;0.345315;-0.265674;-0.040131;0.0229348;0.0617048;0.0641387;0.0268623;0.0872748;-0.0334024;0.0726412;0.349797;-0.381625;0.662609;-0.280984;-0.349797;-0.448645;-0.68631;1.00555;-0.319243;0.448645;1;0;-0.264444;-0.000587458;-0.00181554;-0.262855;-0.0325773;0.0176901;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00975824;0.167324;0.345216;-0.266619;-0.0400584;0.0232291;0.0617175;0.0642209;0.0269424;0.087522;-0.033266;0.072886;0.349885;-0.382027;0.663086;-0.281059;-0.349885;-0.448904;-0.688009;1.00595;-0.317939;0.448904;1;0;-0.265379;-0.00147354;-0.000946844;-0.26417;-0.0342863;0.019243;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00972483;0.167652;0.345116;-0.267586;-0.039914;0.0235802;0.0617338;0.0642331;0.0268987;0.0877332;-0.0331641;0.0730634;0.349974;-0.382429;0.663562;-0.281134;-0.349974;-0.449163;-0.689709;1.00634;-0.316634;0.449163;1;0;-0.266718;-6.2272e-06;-0.00146703;-0.264249;-0.0306775;0.0171252;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.0096973;0.167983;0.345017;-0.268547;-0.0398348;0.0239707;0.061754;0.0642408;0.0268547;0.0879753;-0.0330358;0.0732616;0.350063;-0.382831;0.664039;-0.281209;-0.350063;-0.449422;-0.691409;1.00674;-0.31533;0.449422;1;0;-0.267759;0.00106077;-0.00171552;-0.264373;-0.0315307;0.0181731;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00967179;0.168316;0.344918;-0.269486;-0.0399774;0.0245181;0.0617662;0.0643108;0.0269024;0.0882131;-0.0329112;0.0734618;0.350151;-0.383233;0.664516;-0.281283;-0.350151;-0.449681;-0.693109;1.00713;-0.314026;0.449681;1;0;-0.268464;0.000452304;-0.000907888;-0.265303;-0.0321311;0.0190433;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00964473;0.168649;0.344819;-0.270441;-0.0398643;0.0246234;0.0617752;0.064339;0.0269536;0.0884237;-0.0328376;0.0736032;0.35024;-0.383635;0.664993;-0.281358;-0.35024;-0.44994;-0.694808;1.00753;-0.312721;0.44994;1;0;-0.269436;0.000363082;-0.000756912;-0.266361;-0.0280165;0.0162712;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00961937;0.168986;0.344722;-0.271404;-0.0400052;0.0248469;0.0617794;0.0643688;0.0270011;0.0886494;-0.032741;0.0737711;0.350329;-0.384037;0.665469;-0.281433;-0.350329;-0.450199;-0.696508;1.00792;-0.311417;0.450199;1;0;-0.270441;0.000208788;-0.000580728;-0.267535;-0.0284457;0.0166873;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00959971;0.169325;0.344626;-0.272346;-0.0402033;0.0251312;0.0617819;0.0644609;0.0271131;0.0888949;-0.0326319;0.0739508;0.350417;-0.384439;0.665946;-0.281508;-0.350417;-0.450458;-0.698208;1.00832;-0.310112;0.450458;1;0;-0.270539;-0.00162489;0.00071559;-0.268729;-0.0295887;0.0176363;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00957711;0.169664;0.34453;-0.273305;-0.0403731;0.0254718;0.0617829;0.0644864;0.0271254;0.089102;-0.0325552;0.0740851;0.350506;-0.384841;0.666423;-0.281582;-0.350506;-0.450717;-0.699908;1.00872;-0.308808;0.450717;1;0;-0.271811;-0.0010353;0.000543295;-0.269826;-0.0265379;0.0156461;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00955595;0.170004;0.344433;-0.274269;-0.040249;0.0256334;0.061788;0.0645127;0.0271371;0.0893148;-0.0324324;0.0742715;0.350595;-0.385243;0.6669;-0.281657;-0.350595;-0.450976;-0.701607;1.00911;-0.307503;0.450976;1;0;-0.272876;-0.000720337;0.000558456;-0.271077;-0.0285413;0.0173205;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00953898;0.170344;0.344336;-0.275228;-0.0404322;0.0259965;0.0617847;0.0645999;0.0272351;0.0895593;-0.0323031;0.0744619;0.350684;-0.385645;0.667377;-0.281732;-0.350684;-0.451236;-0.703307;1.00951;-0.306199;0.451236;1;0;-0.273422;-0.00208684;0.00163893;-0.272286;-0.0301863;0.0187286;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00952309;0.170687;0.344239;-0.276181;-0.0404436;0.0262464;0.061791;0.0646073;0.0272212;0.0897864;-0.0322119;0.0745873;0.350772;-0.386047;0.667853;-0.281807;-0.350772;-0.451495;-0.705007;1.0099;-0.304894;0.451495;1;0;-0.274761;-0.00103872;0.0011845;-0.272572;-0.0266968;0.016441;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00950494;0.171029;0.34414;-0.27715;-0.0403558;0.0264895;0.0617972;0.0646159;0.0272033;0.0899918;-0.0320804;0.0747621;0.350861;-0.386449;0.66833;-0.281882;-0.350861;-0.451754;-0.706707;1.0103;-0.30359;0.451754;1;0;-0.275904;-0.000227193;0.000932844;-0.273601;-0.028087;0.0177375;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00949262;0.171371;0.344041;-0.278098;-0.0402485;0.0267122;0.0618049;0.0646789;0.0272626;0.0902243;-0.0319417;0.0749467;0.35095;-0.386851;0.668807;-0.281956;-0.35095;-0.452013;-0.708406;1.01069;-0.302285;0.452013;1;0;-0.276699;-0.000897584;0.0016239;-0.27479;-0.0293353;0.0189304;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00948109;0.171717;0.343944;-0.279059;-0.0403341;0.0270844;0.0618095;0.064676;0.0272265;0.090471;-0.0318557;0.0750508;0.351038;-0.387253;0.669284;-0.282031;-0.351038;-0.452272;-0.710106;1.01109;-0.300981;0.452272;1;0;-0.278049;0.000460523;0.00103574;-0.275029;-0.0252246;0.0162508;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00946742;0.172063;0.343845;-0.280003;-0.0402784;0.0270619;0.0618081;0.0646988;0.0272871;0.0907063;-0.0317362;0.0752002;0.351127;-0.387655;0.669761;-0.282106;-0.351127;-0.452531;-0.711806;1.01148;-0.299677;0.452531;1;0;-0.278987;9.52861e-05;0.00120691;-0.276046;-0.0260462;0.0168498;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
137;0.00945068;0.172407;0.343742;-0.280989;-0.0400733;0.0271333;0.0618005;0.0648137;0.0274318;0.0909447;-0.0315989;0.0753697;0.351216;-0.388057;0.670237;-0.282181;-0.351216;-0.45279;-0.713506;1.01188;-0.298372;0.45279;1;0;-0.279296;-0.00209597;0.00275875;-0.277181;-0.0272059;0.0179008;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00944034;0.172754;0.34364;-0.281981;-0.040006;0.0273002;0.0618051;0.0648546;0.0274678;0.0912125;-0.031508;0.0754708;0.351304;-0.388459;0.670714;-0.282255;-0.351304;-0.453049;-0.715205;1.01227;-0.297068;0.453049;1;0;-0.280654;-0.00178024;0.0027348;-0.277621;-0.023848;0.0156601;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00943288;0.173105;0.34354;-0.282974;-0.0400971;0.0275803;0.06181;0.0648822;0.027483;0.0914906;-0.0313882;0.0756096;0.35136;-0.388844;0.671169;-0.282325;-0.35136;-0.453223;-0.716614;1.01216;-0.295551;0.453223;1;0;-0.281875;-0.00138424;0.00267388;-0.278745;-0.0257263;0.0172294;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00942593;0.173452;0.343435;-0.283948;-0.0398512;0.0276011;0.0618164;0.0649456;0.0275527;0.0917343;-0.0312287;0.0757958;0.351415;-0.389229;0.671623;-0.282394;-0.351415;-0.453398;-0.718023;1.01206;-0.294034;0.453398;1;0;-0.282844;-0.00206666;0.00327033;-0.279923;-0.0285539;0.0194817;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00941899;0.1738;0.343328;-0.284933;-0.0397472;0.027795;0.0618226;0.064937;0.0275025;0.0919679;-0.0310939;0.0759478;0.35147;-0.389614;0.672078;-0.282464;-0.35147;-0.453572;-0.719431;1.01195;-0.292517;0.453572;1;0;-0.284291;-0.000393747;0.00241142;-0.280866;-0.0273916;0.0188937;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00941888;0.174152;0.343223;-0.285883;-0.039843;0.0279007;0.061826;0.0649593;0.0275462;0.0922332;-0.0309318;0.0761328;0.351525;-0.389999;0.672532;-0.282534;-0.351525;-0.453746;-0.72084;1.01184;-0.291;0.453746;1;0;-0.285231;-0.000579037;0.00252646;-0.281989;-0.0303498;0.0210878;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00942034;0.174503;0.343119;-0.286835;-0.0400402;0.0281594;0.0618229;0.0650449;0.0276537;0.092487;-0.0307698;0.0763152;0.35158;-0.390384;0.672987;-0.282603;-0.35158;-0.45392;-0.722249;1.01173;-0.289483;0.45392;1;0;-0.285826;-0.00205972;0.00358355;-0.283091;-0.0321032;0.0224824;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00942012;0.174855;0.343011;-0.287791;-0.0398135;0.0282087;0.0618285;0.0650498;0.0276427;0.0927062;-0.0306482;0.0764317;0.351635;-0.390769;0.673442;-0.282673;-0.351635;-0.454094;-0.723657;1.01162;-0.287966;0.454094;1;0;-0.287229;-0.00101173;0.00306397;-0.283193;-0.0284116;0.0199836;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00942277;0.17521;0.342906;-0.288748;-0.0398277;0.0283249;0.0618311;0.0650753;0.0276795;0.0929539;-0.0305033;0.0765729;0.35169;-0.391154;0.673896;-0.282742;-0.35169;-0.454269;-0.725066;1.01152;-0.286449;0.454269;1;0;-0.288254;-0.00102775;0.00313391;-0.283646;-0.0294236;0.0208279;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00942973;0.175565;0.342802;-0.289691;-0.039783;0.0284133;0.0618327;0.0651506;0.0277729;0.093216;-0.030355;0.0767254;0.351745;-0.391539;0.674351;-0.282812;-0.351745;-0.454443;-0.726475;1.01141;-0.284933;0.454443;1;0;-0.289024;-0.00219715;0.00398803;-0.28471;-0.0306772;0.0218641;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00943206;0.175921;0.342696;-0.29065;-0.0395553;0.028501;0.0618382;0.0651471;0.0277472;0.0934324;-0.030248;0.0768293;0.3518;-0.391924;0.674806;-0.282881;-0.3518;-0.454617;-0.727883;1.0113;-0.283416;0.454617;1;0;-0.290489;-0.000891571;0.00333186;-0.285704;-0.0270926;0.0194652;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00943694;0.176279;0.342591;-0.291609;-0.0393511;0.0284563;0.0618407;0.0651718;0.0277889;0.0936788;-0.0301147;0.0769645;0.351855;-0.392309;0.67526;-0.282951;-0.351855;-0.454791;-0.729292;1.01119;-0.281899;0.454791;1;0;-0.291496;-0.00100193;0.00343814;-0.2868;-0.0280422;0.0202594;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00944463;0.176638;0.342487;-0.292572;-0.0394356;0.0286457;0.0618346;0.0652653;0.0279045;0.0939424;-0.0299708;0.0771109;0.35191;-0.392694;0.675715;-0.28302;-0.35191;-0.454966;-0.730701;1.01108;-0.280382;0.454966;1;0;-0.292068;-0.00262755;0.00460053;-0.287898;-0.0294402;0.0214121;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00945193;0.176998;0.342382;-0.293527;-0.0392144;0.0286566;0.0618379;0.0652719;0.0279002;0.0941757;-0.0298616;0.0772104;0.351966;-0.39308;0.676169;-0.28309;-0.351966;-0.45514;-0.732109;1.01097;-0.278865;0.45514;1;0;-0.293519;-0.00163716;0.00407409;-0.288644;-0.0261797;0.0191626;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00946013;0.17736;0.342276;-0.294496;-0.0389828;0.0287483;0.0618422;0.0652748;0.027882;0.0944182;-0.0297201;0.0773487;0.352021;-0.393465;0.676624;-0.283159;-0.352021;-0.455314;-0.733518;1.01087;-0.277348;0.455314;1;0;-0.294802;-0.000722374;0.00368036;-0.289789;-0.0276105;0.0204727;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00947489;0.177723;0.342173;-0.295457;-0.0387873;0.0288521;0.0618484;0.0653284;0.0279316;0.0946934;-0.0295681;0.0774994;0.352076;-0.39385;0.677079;-0.283229;-0.352076;-0.455488;-0.734927;1.01076;-0.275831;0.455488;1;0;-0.295758;-0.00115836;0.00417454;-0.290937;-0.0295225;0.0221316;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.0094874;0.178089;0.34207;-0.296428;-0.0388424;0.0289889;0.0618499;0.0653598;0.0279834;0.0949485;-0.0294563;0.0775922;0.352131;-0.394235;0.677533;-0.283298;-0.352131;-0.455662;-0.736335;1.01065;-0.274314;0.455662;1;0;-0.296874;-0.00118902;0.00422831;-0.291293;-0.0267367;0.0201587;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00949824;0.178452;0.341963;-0.297404;-0.0384692;0.0288625;0.0618541;0.0654004;0.0280305;0.0951716;-0.0292971;0.0777445;0.352186;-0.39462;0.677988;-0.283368;-0.352186;-0.455837;-0.737744;1.01054;-0.272797;0.455837;1;0;-0.297965;-0.0013771;0.00443892;-0.292407;-0.0288886;0.0218954;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00951042;0.178814;0.341854;-0.2984;-0.0382591;0.0289409;0.0618496;0.0655038;0.0281496;0.0954023;-0.0291261;0.0779109;0.352241;-0.395005;0.678442;-0.283437;-0.352241;-0.456011;-0.739153;1.01043;-0.271281;0.456011;1;0;-0.298936;-0.00284646;0.00558204;-0.293522;-0.0304961;0.023323;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00952867;0.17918;0.341747;-0.299377;-0.0381413;0.0290865;0.061857;0.0655152;0.0281422;0.095645;-0.029011;0.0779973;0.352296;-0.39539;0.678897;-0.283507;-0.352296;-0.456185;-0.740561;1.01033;-0.269764;0.456185;1;0;-0.300465;-0.00177514;0.00506673;-0.293596;-0.0262936;0.0204239;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
138;0.00954705;0.179549;0.341641;-0.300354;-0.0381249;0.0293264;0.0618612;0.065516;0.0281182;0.0958756;-0.0288766;0.0781085;0.352351;-0.395775;0.679352;-0.283577;-0.352351;-0.456359;-0.74197;1.01022;-0.268247;0.456359;1;0;-0.3018;-0.000749564;0.00460659;-0.294275;-0.026376;0.0207282;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
139;0.00956797;0.179918;0.341534;-0.301326;-0.0378221;0.0293443;0.0618677;0.065573;0.028175;0.0961037;-0.0287323;0.0782386;0.352406;-0.39616;0.679806;-0.283646;-0.352406;-0.456533;-0.743379;1.01011;-0.26673;0.456533;1;0;-0.302741;-0.00130476;0.00516011;-0.295377;-0.0268605;0.0213228;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
139;0.00958869;0.18029;0.341429;-0.302312;-0.0377114;0.0293446;0.0618686;0.0656057;0.028233;0.09635;-0.0286401;0.0783113;0.352427;-0.396504;0.680204;-0.2837;-0.352427;-0.456618;-0.744453;1.00952;-0.265071;0.456618;1;0;-0.303884;-0.00140169;0.00522597;-0.296325;-0.0230412;0.0185369;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
139;0.00961074;0.180664;0.341324;-0.303295;-0.0375144;0.0292411;0.0618678;0.0656378;0.0282861;0.0966156;-0.0285128;0.0784248;0.352448;-0.396848;0.680603;-0.283755;-0.352448;-0.456703;-0.745527;1.00894;-0.263412;0.456703;1;0;-0.305053;-0.00157132;0.00531943;-0.297399;-0.0243615;0.0195548;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
139;0.00962716;0.181034;0.341214;-0.304319;-0.0371081;0.0291429;0.0618599;0.0657401;0.0284075;0.0968498;-0.0283494;0.0785791;0.35247;-0.397192;0.681001;-0.283809;-0.35247;-0.456788;-0.746601;1.00835;-0.261754;0.456788;1;0;-0.306075;-0.00304813;0.0064274;-0.298539;-0.0265557;0.0213978;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
139;0.00964644;0.181404;0.3411;-0.305341;-0.03666;0.0290412;0.0618659;0.0657544;0.0284031;0.097074;-0.0282071;0.0787083;0.352491;-0.397535;0.681399;-0.283863;-0.352491;-0.456873;-0.747675;1.00777;-0.260095;0.456873;1;0;-0.307651;-0.00198637;0.00588366;-0.299583;-0.0249883;0.0204454;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
139;0.0096698;0.181776;0.340987;-0.306363;-0.0365934;0.0291069;0.0618694;0.0657855;0.0284423;0.0973196;-0.0280277;0.0788802;0.352512;-0.397879;0.681797;-0.283918;-0.352512;-0.456957;-0.74875;1.00719;-0.258436;0.456957;1;0;-0.308816;-0.00194983;0.0059237;-0.300712;-0.0280227;0.0228387;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
